,Unnamed: 0,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torque_yaw,ax,ay,az,ros_timestamp_image_accel,x_r,y_r,z_r,qx_r,qy_r,qz_r,qw_r,yaw_r,pitch_r,roll_r,vx_r,vy_r,vz_r,wx_r,wy_r,wz_r,ros_timestamp_r,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked,m1_rads,m1_rads2,m2_rads,m2_rads2,m3_rads,m3_rads2,m4_rads,m4_rads2,rx,ry,rz
10,259,0.09999999999999999,0.03998138415717984,-0.028718322607238778,0.5657615639092177,0.0020703796752679702,0.050013168561123894,-0.00046450030781502636,0.998746304492758,-0.00016173072671563915,0.09987574004180545,0.0011249186871780783,0.02183913344604431,0.04098728474688159,0.0469075113692696,-0.1154741385982231,2.697000459451309,-0.0285834158706144,30.45024847984314,0.0449913665652275,-0.0246338117867708,0.539008378982544,,,,,,,,0.5780858143601466,0.7614623946460457,0.7743313836498338,0.5468007737622419,101400.0,100000.0,104500.0,102700.0,30.45024847984314,0.29710711930958966,0.1667066986471923,0.0005593361697727695,-0.19545744539635906,0.5996611620907161,-0.055644137598158214,10.01327161809158,30.450886726379395,0.008028421213192817,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.24617263157894737,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.46427011489868,3.5309998989105225,False,True,False,True,True,False,False,1771.0352007834322,3136395.422656359,1763.5971780543014,3111458.058179306,1832.861959884056,3359630.517207624,1791.0499006454743,3207907.1640092917,0.0027884766797426686,0.10266754974491119,-0.00045474960566346465
11,260,0.11000000000000022,0.04081912924060199,-0.02864236900117004,0.5659766487877782,0.0012656998454024042,0.06400295223305395,-0.00041688230533643147,0.9979488194885038,-8.42517330760893e-05,0.12807448338424696,-0.00047362050624137863,0.028602318666198036,0.03824931911873816,0.052310435285116585,-0.08650060455701511,2.8096124346125757,-0.029912611683325742,30.46427011489868,0.0470570921897888,-0.0241071339696645,0.5395941734313965,,,,,,,,0.6446353389467048,0.6905974836974456,0.6927883358094558,0.59742470429422,100000.0,105300.0,106000.0,98400.0,30.46427011489868,0.1677122183194104,0.05010537154736153,0.003269928880404729,-0.32485234638653826,0.940773738257888,-0.02867215702668159,10.115450549793394,30.46742057800293,0.008028421213192817,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.24617263157894737,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.46427011489868,3.5309998989105225,False,True,False,True,True,False,False,1741.6331956984004,3033239.6419565193,1822.0978007379495,3321135.8555164216,1848.4238565462942,3416425.803307148,1727.0957836153452,2984119.7906767405,0.002786993362466718,0.13024878915960697,-0.00045450770371348147
12,261,0.12000000000000001,0.04192823275467582,-0.028513626527883525,0.5663935680393211,0.0003303661211789079,0.08028552544297232,-0.0006062179553251216,0.9967716678168388,-0.0005686721840375262,0.1610784325561337,-0.00238167327218274,0.04251857748287185,0.03641303295228257,0.056735317031253354,-0.11341459597421996,2.978627506352219,-0.03650648899726731,30.46427011489868,0.0470570921897888,-0.0241071339696645,0.5395941734313965,,,,,,,,0.7023811004619683,0.6496873762566031,0.6727802837681838,0.6825475429760481,100000.0,105300.0,106000.0,98400.0,30.46427011489868,0.1529608244764481,-0.039012765600379216,0.004188127182775558,-0.3396037402295006,1.2885482481743846,-0.02942662257939642,10.221664364077245,30.46742057800293,0.008028421213192817,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.24617263157894737,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.46427011489868,3.5309998989105225,False,True,False,True,True,False,False,1756.228031710469,3084966.071774631,1835.9709950049098,3370683.8562114723,1836.2921745845078,3372530.306781061,1708.7957722733377,2917709.271092896,0.002786993362466718,0.13024878915960697,-0.00045450770371348147
13,262,0.13000000000000025,0.04331983391743929,-0.028346034862907574,0.5669499295264772,-0.0007015328199553685,0.09887596566522606,-0.0009580662574694884,0.9950990570664399,-0.0014671081316276389,0.19897676054668012,-0.004532922244595971,0.06936064231379856,0.03538640407919417,0.06217591011799387,-0.1528788941061837,3.144005593463872,-0.04495299975594606,30.48517727851868,0.0496692955493927,-0.0238160640001297,0.5400428771972656,,,,,,,,0.7135349677005361,0.654194051834665,0.7093269162881038,0.7394215966016473,105300.0,102400.0,103100.0,102000.0,30.48517727851868,0.2215812563350267,-0.03700892474628625,0.0019865911691597416,-0.270983308370922,1.6014438148426813,-0.0251329621549971,10.288465613181339,30.48698401451111,0.019028421213192814,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.40717263157894734,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.50093030929565,3.509999990463257,False,True,False,True,True,False,False,1821.6450000006125,3319410.9864476956,1812.6508263747476,3286549.6035792027,1829.6202102597904,3349199.598285364,1783.6394329417926,3182888.3865194353,2.3369518014362805e-05,0.19073874731305634,-0.0032128896344548823
14,263,0.14000000000000004,0.04498093572992038,-0.028162874433144167,0.5675775234097747,-0.00174973565143228,0.1189365156775519,-0.0013454927114326866,0.9928994074492123,-0.0025053778574762636,0.24012087675670235,-0.006754901009449896,0.10694872239304935,0.03467776819333561,0.07133111220912731,-0.15826482397142083,3.238380993328849,-0.05048372378340733,30.50093030929565,0.0511942990124225,-0.0236440170556306,0.5402872562408447,,,,,,,,0.7145608804274374,0.6913749370861103,0.7334959036905278,0.7303215496304685,106000.0,104900.0,107900.0,106800.0,30.50093030929565,0.3107186891938365,0.007864449068360901,-0.0010281677963195858,-0.18184587551211226,1.9503187993590425,-0.03799523707515094,10.370532922897866,30.502349376678467,0.019028421213192814,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.40717263157894734,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.50093030929565,3.509999990463257,False,True,False,True,True,False,False,1865.6126615059306,3479553.5846655914,1794.1998344588196,3219006.372603601,1848.1777604416893,3416402.4814143786,1865.43733669941,3479202.3215652527,-0.00548137459048877,0.2563267426035868,-0.003205002076388579
15,264,0.15000000000000027,0.046896695813156516,-0.027986325194836965,0.5682254975572995,-0.0027114360221054947,0.13908531022145793,-0.0016461154292429661,0.9902753227760916,-0.003405658694476337,0.2817383762272191,-0.008819873778367137,0.14743677043257375,0.03375121759716422,0.08400588586993513,-0.12471380510620873,3.243084996099814,-0.05213532277366346,30.509755849838257,0.0533944927155971,-0.0235585365444421,0.5407471060752869,,,,,,,,0.7186247209079648,0.7479282153855972,0.7475955605191087,0.6932740552191968,107100.0,102000.0,106400.0,107900.0,30.509755849838257,0.41822419616230383,0.020681741399440977,-0.002258052314612116,-0.07434036854364509,2.390598870255041,-0.0828116508258856,10.508070275639128,30.506648540496823,0.019028421213192814,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.40717263157894734,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.50093030929565,3.509999990463257,False,True,False,True,True,False,False,1858.8424965563604,3455421.377837886,1806.690043064636,3264540.5981332697,1879.6620036097415,3532886.8721389454,1878.5299185861638,3528817.578924063,-0.005473195855553137,0.28892307998808675,-0.003200219906876497
16,265,0.16000000000000006,0.049080039726872915,-0.027827061341847113,0.5688772881474704,-0.0035126949403502554,0.15805158617271828,-0.0017852963907794765,0.98742299436429,-0.003989210890663926,0.32125997020905356,-0.010555777977089105,0.18519122918880154,0.03253502423156212,0.09732112753960387,-0.08977739496219636,3.200108118088161,-0.05329291914713678,30.519676446914676,0.055665485560894,-0.0233598165214061,0.5412107110023499,,,,,,,,0.7511669060463382,0.7412448587794498,0.7341467115805509,0.7214080015424648,106000.0,106400.0,109500.0,106000.0,30.519676446914676,0.5686989149240402,0.0011465120964585778,-0.0015209914901194348,0.07613435021809133,2.8550846405117962,-0.10294902219144784,10.653380538564843,30.518102407455444,0.03502842121319282,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.5821726315789474,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.529561042785645,3.509999990463257,False,True,False,True,True,False,False,1852.8772003906738,3433027.7419459233,1851.6605811969903,3430605.4653517287,1909.1200140845444,3645523.523870102,1854.8414452893278,3440874.314223061,-0.008208904640215548,0.31866735585813855,-0.003195343409608223
17,266,0.1700000000000003,0.05158958630362895,-0.027679117323323735,0.5695548378948757,-0.004148263488138116,0.17519732487984832,-0.0017524897592206849,0.984523040890675,-0.004224785100012617,0.3573942888832434,-0.011937498669387151,0.2214858222847368,0.03157095150276399,0.1082000032926346,-0.0909247041788454,3.161800000340194,-0.057536387328132245,30.529561042785645,0.05829543992877,-0.0231325402855873,0.5416354537010193,,,,,,,,0.7806535677789144,0.7011436955307098,0.7297243340076645,0.7788658736817458,107900.0,107900.0,110300.0,106800.0,30.529561042785645,0.7111811817307532,0.0010119461797900037,-0.0004474525597130588,0.21861661702480434,3.2534597253978728,-0.04540894241220987,10.75820436397408,30.526927947998047,0.03502842121319282,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.5821726315789474,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.529561042785645,3.499000072479248,False,True,False,True,True,False,False,1887.549829812131,3563397.412188687,1878.1640528198789,3527226.286796353,1915.8508438071087,3670642.307510292,1861.6547970314991,3465638.2594173104,-0.008195236487002825,0.34827104061618447,-0.0031900230355505405
18,267,0.18000000000000008,0.05452219798258003,-0.027522499098066935,0.5703073273852424,-0.004680033515285561,0.1906040667410068,-0.0015973845992703157,0.981654539739173,-0.004228023808470446,0.39032444066608246,-0.01309675510234977,0.2618958859473474,0.03155741582005621,0.11531528064020714,-0.12511736779492272,3.1392799735111305,-0.06444797090799814,30.539227962493896,0.0614670142531394,-0.0229303538799285,0.5422632694244385,,,,,,,,0.7441596841888001,0.7310982293476596,0.7904830661708087,0.7766039008025174,110700.0,107100.0,109500.0,108700.0,30.539227962493896,0.713947948707927,0.03594663075308884,-0.0005780602742955674,0.22138338400197827,3.599301999563278,0.05282878644236165,10.853486505079537,30.536848545074463,0.03502842121319282,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.5821726315789474,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.529561042785645,3.499000072479248,False,True,False,True,True,False,False,1925.2066114498043,3706694.886991596,1864.6794373756666,3476039.159505952,1913.1367428309013,3659234.7706763186,1898.2315290865981,3603625.3839562414,-0.008179021315257615,0.380390683827325,-0.003183711226065279
19,268,0.1900000000000003,0.057982319897290836,-0.027331628106020817,0.5711893125627618,-0.005196806994773176,0.2047828207629582,-0.0014185214792007046,0.9787926120043196,-0.004234999868596452,0.42111952591650326,-0.014252082414614857,0.3106376907982029,0.03271927377309047,0.11992826597902773,-0.1526507346787572,3.102354637511824,-0.06954299380912705,30.54992914199829,0.0650869160890579,-0.0227271281182765,0.5429782271385193,,,,,,,,0.7140530238138478,0.7521390905261844,0.8097895176866019,0.7702953068247615,109900.0,106400.0,110700.0,110300.0,30.54992914199829,0.5097727160776657,0.06987869317579427,-0.0023170089699228505,0.017208151371717023,3.983006217153752,0.11516104272046707,10.960190795116153,30.546733140945435,0.05802842121319282,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.7731726315789474,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.55944538116455,3.499000072479248,False,True,False,True,True,False,False,1923.2790727695879,3698696.432503157,1875.256469635673,3517990.85472288,1944.4961887403897,3782122.764780611,1923.9932604552987,3701263.2903366457,-0.010891638940700346,0.409658869074035,-0.003177455970388819
20,269,0.2000000000000001,0.06204546866315376,-0.027084943481021893,0.5722370440345126,-0.005763060508627096,0.21827464461438018,-0.0013490350767726444,0.9758694312029665,-0.004562545259740305,0.4508973165404626,-0.015608790963438273,0.3677695605810768,0.03472169660939692,0.12524869807306407,-0.13914277176552006,3.016177269661113,-0.06817147422546961,30.55944538116455,0.0686682909727096,-0.0220313947647809,0.5436881184577942,,,,,,,,0.7699345867836375,0.6961577199731459,0.7307347196688407,0.8152354129519392,110300.0,110300.0,114100.0,111500.0,30.55944538116455,0.23045854593973764,0.07324852387536995,-0.005009665426744902,-0.2621060187662109,4.43664454617493,0.11701879369884383,11.026473953016655,30.556400060653687,0.05802842121319282,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.7731726315789474,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.55944538116455,3.499000072479248,False,True,False,True,True,False,False,1919.1982249007424,3682798.788375941,1912.1115027733354,3657283.3193424623,1978.588240178107,3915285.8152314248,1943.7316158158442,3777872.3104241216,-0.010868783584894974,0.43875180738779573,-0.0031707882974008937
21,270,0.21000000000000033,0.06673730294227669,-0.026771487352810576,0.5734521381108912,-0.006386046181831008,0.23138336960016204,-0.0015345030667539392,0.9728404802365989,-0.005549682577168492,0.48024347815042434,-0.01728176982981653,0.4304613073058711,0.03718254101153194,0.13381483987741677,-0.08949584651637307,2.873555344379799,-0.0593014379207319,30.569599151611328,0.0733263865113258,-0.0219263862818479,0.5451792478561401,,,,,,,,0.8110866554906707,0.6939099945110543,0.7054175925357131,0.8278412843224614,111500.0,109900.0,112800.0,112800.0,30.569599151611328,0.12422369372776162,0.052012414416396674,-0.007775075079487269,-0.3683408709781871,4.892932959860048,0.0999759579614059,11.027238927485396,30.56710124015808,0.05802842121319282,-0.000224210365754552,0.500065789285459,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.7731726315789474,-0.00019684210526315794,0.00019947368421052667,0.0,0.0,0.0,30.55944538116455,3.4830000400543213,False,True,False,True,True,False,False,1957.852696779692,3834375.107333747,1908.0289586671229,3639927.087755311,1963.488360959136,3855489.840233707,1979.176510054424,3917885.8923109137,-0.013561306297673624,0.4676547033073125,-0.0031636871823594046
