,Unnamed: 0,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torque_yaw,ax,ay,az,ros_timestamp_image_accel,x_r,y_r,z_r,qx_r,qy_r,qz_r,qw_r,yaw_r,pitch_r,roll_r,vx_r,vy_r,vz_r,wx_r,wy_r,wz_r,ros_timestamp_r,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked,m1_rads,m1_rads2,m2_rads,m2_rads2,m3_rads,m3_rads2,m4_rads,m4_rads2,ax_body,ay_body,az_body,lag_samples,lag_seconds,rx,ry,rz
10,249,0.10000000000000066,0.006805274238851085,0.03390165593860311,0.5773996105607364,0.006382992059593669,0.007903449932275685,-0.0020818707168670765,0.9999462279072078,-0.010915408933318643,0.01701921474195587,0.008593604396572127,-0.014698202222012525,0.003762096334667846,0.008101113685652665,0.20111281337478762,1.931412879339264,0.05952119335943607,18.955955028533936,0.0059887003153562,0.03804262727499,0.5609351396560669,,,,,,,,0.6327457379068131,0.533013275479246,0.6305919827525381,0.6880895261418025,94300.0,103100.0,104900.0,95200.0,18.948410034179688,0.16295775940570717,-0.22398235996117294,-0.0021991759695862423,-0.32966380979362153,0.35652829442944545,-0.35664095799219653,10.136932125629507,18.948410034179688,0.009023684371087554,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.2435115789473684,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,18.96847248077393,3.684000015258789,False,True,False,True,True,False,False,1650.291184526855,2723974.8444288024,1813.6844541962632,3291178.9689712706,1824.9985026013956,3330841.860807253,1663.9080820704494,2769494.866411888,0.24456210433561337,-0.15066858568401223,10.19327265457522,0,0.0,0.01618370520640022,0.021622777397566816,-0.00446894826302001
11,250,0.11000000000000044,0.006951318515012614,0.03374037161707557,0.5768559824629685,0.007494073570355445,0.017866163670746837,-0.0017047770549165786,0.9998108485069589,-0.00996356877392666,0.03694131189485378,0.01088941967274057,-0.012386022590261336,0.001903018641047613,0.01584081788163352,0.09440851159632288,2.683682176579894,0.06758281821785062,18.955955028533936,0.0059887003153562,0.03804262727499,0.5609351396560669,,,,,,,,0.592561681426464,0.6261645893934332,0.6675853359981156,0.6147958521143784,94300.0,103100.0,104900.0,95200.0,18.948410034179688,0.27463312556206576,-0.08808346817477382,0.0046558404917155,-0.2179884436372631,0.8889958302155124,-0.3347923492593922,10.218255292478332,18.948410034179688,0.009023684371087554,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.2435115789473684,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,18.96847248077393,3.684000015258789,False,True,False,True,True,False,False,1670.935957797341,2791242.6145139355,1783.8816829869284,3179400.174126323,1823.6892694260496,3326159.198062947,1683.7243095791368,2833090.283595612,0.24456210433561337,-0.15066858568401223,10.19327265457522,0,0.0,0.01618370520640022,0.021622777397566816,-0.00446894826302001
12,251,0.12000000000000023,0.007208452966984775,0.03355918951870775,0.5763080344339219,0.008382322599734468,0.03093244669208373,-0.0011940108658542049,0.9994856150778397,-0.008635627377271934,0.0630999893782144,0.012796176304909075,-0.006847614124439491,-0.00041088945623134513,0.021429904935853148,0.09881191513236506,3.0331635925893616,0.05127443595643769,18.980124950408936,0.0074353842064738,0.0379150062799453,0.5602357387542725,,,,,,,,0.598529121543708,0.6719367561590535,0.6666068197147537,0.5868773807820449,98000.0,104200.0,104500.0,97100.0,18.98101043701172,0.4165592391069278,-0.004119208627720488,0.0083931133153311,-0.07606233009240192,1.38297544725045,-0.3076827738379393,10.336643127901054,18.98101043701172,0.020023684371087553,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.40351157894736844,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.009472370147705,3.684000015258789,False,True,False,True,True,False,False,1685.3007986865287,2839494.4149490055,1802.6439774919468,3248255.172095646,1826.6512110766596,3336609.7746835747,1680.6087669292672,2822616.3894637045,0.8255892103945348,-0.11604503826038556,10.462281112686433,0,0.0,0.01617714532200938,0.07693495493262673,-0.001701089487649009
13,252,0.13000000000000045,0.007616310101276219,0.033373240072493586,0.5758708638625999,0.009163703616716166,0.046264762587430716,-0.0006206826678708846,0.9988869871170509,-0.007070348445909079,0.09385350353419233,0.014553625678506224,0.002731057057709456,-0.002879417313903247,0.0208789207133073,0.16698248917735423,3.084641178245669,0.031073330708198066,18.980124950408936,0.0074353842064738,0.0379150062799453,0.5602357387542725,,,,,,,,0.6488391029825213,0.6627846650919929,0.6489706540130553,0.6248578595442031,98000.0,104200.0,104500.0,97100.0,18.98101043701172,0.528657244301447,0.05763165184003188,0.008528425735638199,0.03603567510211688,1.6234387883722154,-0.326906230467768,10.33142861328241,18.98101043701172,0.020023684371087553,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.40351157894736844,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.009472370147705,3.684000015258789,False,True,False,True,True,False,False,1706.0632952882552,2911555.699541095,1833.3091898737564,3361584.3842643425,1826.3933340591793,3335584.674359858,1682.6491092730312,2831181.6756580826,0.8255892103945348,-0.11604503826038556,10.462281112686433,0,0.0,0.01617714532200938,0.07693495493262673,-0.001701089487649009
14,253,0.14000000000000024,0.008216060945382369,0.03319083677497796,0.5756456248392497,0.009930375407460557,0.06281438678046952,-6.602922188156708e-05,0.997975819395341,-0.005445023365114856,0.12714512494357655,0.016347043621491364,0.01606402098153983,-0.005389560806422245,0.015082103795079911,0.21770568113221603,3.0927619237301887,0.024612545015034425,18.99560308456421,0.0084521081298589,0.0377892591059207,0.5601529479026794,,,,,,,,0.7026864944597515,0.6352911560609472,0.6451278658295941,0.6901334106527928,97400.0,106400.0,106000.0,96200.0,18.988357543945312,0.5691679707305783,0.07720143518216895,0.006091557774738729,0.07654640153124949,1.8136711509251262,-0.393898674050219,10.31124978733636,18.988357543945312,0.020023684371087553,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.40351157894736844,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.009472370147705,3.684000015258789,False,True,False,True,True,False,False,1738.30810498447,3024233.3158629034,1847.0140696780607,3411972.4926459272,1826.9271934332407,3338221.8640673906,1709.4658133186385,2924900.7841844438,0.2665501253800784,-0.16488753991126764,10.456144471359503,0,0.0,0.018922669870236757,0.13763873081390302,0.0010638038957688028
15,254,0.15000000000000047,0.009046221702049955,0.03301166411943419,0.5756953623809753,0.010692285537231276,0.07967510966226,0.0004129305296562078,0.9967634530913916,-0.003903010023039802,0.16120260666581643,0.01819237711822717,0.032771478858477365,-0.008062969061603349,0.010226841735297072,0.2051275873543357,3.205776948112856,0.03126764205275367,19.002950191497803,0.0097531666979193,0.037781499326229,0.560230553150177,,,,,,,,0.720187903951899,0.6303974913864352,0.6618447304298318,0.7229298795430686,103400.0,104900.0,102700.0,101000.0,19.00486850738525,0.5517538220658087,0.001798964962763736,0.002442694240246663,0.05913225286648173,2.328953234224442,-0.43277780485395057,10.476849820088876,19.00486850738525,0.020023684371087553,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.40351157894736844,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.009472370147705,3.684000015258789,False,True,False,True,True,False,False,1773.391713835562,3146703.217822144,1843.9492368611523,3400120.9905698467,1838.0929736978378,3380264.015113782,1754.478763390098,3081216.6634866465,0.33987121537074305,-0.22189164202256906,10.603372641394008,0,0.0,0.021670477881082163,0.1651530849287766,0.0010630561901340907
16,255,0.1600000000000007,0.010139908280032483,0.03283083165032693,0.5760229301821718,0.011379713826957847,0.09631650151322782,0.000801308961398143,0.9952853819651012,-0.0025075706527341716,0.1949985072975268,0.01994470591933308,0.05359776701489812,-0.010989104207355858,0.01300956345768269,0.14697826069647307,3.3698225993180135,0.03684672388266251,19.019461154937744,0.0124773867428302,0.0377669781446456,0.5602826476097107,,,,,,,,0.7059566015518619,0.653004862784132,0.6799920170246478,0.708509779404723,103400.0,106000.0,108300.0,103800.0,19.022010326385494,0.5347087175329928,-0.14131147480688164,-0.0005810479683986112,0.04208714833366524,3.0142208553612866,-0.39172704189304886,10.755826459793743,19.022010326385494,0.03602368437108756,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.5785115789473684,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.02841305732727,3.67300009727478,False,True,False,True,True,False,False,1799.2747319403215,3236956.140167577,1841.0691830182418,3389263.914503175,1860.815518460337,3464520.1508346894,1793.9265466627467,3218090.323139363,1.0776918539036475,-0.05595531933718029,11.313463355947535,0,0.0,0.02440693893773233,0.19808633166715325,0.0010619836823598115
17,256,0.17000000000000048,0.01152597197962549,0.03264589821038138,0.5765647430284662,0.011899522065896659,0.1125947745706762,0.0011202404941659772,0.9935691033718878,-0.0012415743933725408,0.22827142813133555,0.021414135118996685,0.07958098174288816,-0.013985906382785029,0.024374540217793103,0.09434942301064218,3.4532473846716725,0.030449622724894716,19.019461154937744,0.0124773867428302,0.0377669781446456,0.5602826476097107,,,,,,,,0.6981090309854525,0.6748837442713896,0.6819827077477352,0.68779499587988,103400.0,106000.0,108300.0,103800.0,19.022010326385494,0.5738636094613705,-0.23335515198811646,-0.00120951563740502,0.08124204026203835,3.425444252577372,-0.32041205728526645,10.902641335417918,19.022010326385494,0.03602368437108756,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.5785115789473684,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.02841305732727,3.67300009727478,False,True,False,True,True,False,False,1816.212602492954,3297396.5825610263,1850.8273851042297,3425817.036252859,1884.6767296877827,3552646.00158932,1814.4926481399232,3290149.291147091,1.0776918539036475,-0.05595531933718029,11.313463355947535,0,0.0,0.02440693893773233,0.19808633166715325,0.0010619836823598115
18,257,0.18000000000000027,0.013233922119409859,0.03246195117094725,0.5772114080882614,0.01219959454988956,0.1285993295529003,0.0014067762101811472,0.991620594437236,-3.848330737060064e-05,0.2612251104658289,0.022498088382744485,0.10986273170787485,-0.01668142505171343,0.03873803090992438,0.07918706042340534,3.4143728831264815,0.014407209595124468,19.03660297393799,0.0147075448185205,0.0376367196440696,0.5602813363075256,,,,,,,,0.7161016599969414,0.6754161361599218,0.6736725520915112,0.6988868476682433,104900.0,106800.0,108300.0,104500.0,19.02847194671631,0.675700261076247,-0.197478312007644,0.0005889937998613904,0.1830786918769117,3.631494667683172,-0.307977018024818,10.910254305371186,19.02847194671631,0.03602368437108756,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.5785115789473684,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.02841305732727,3.67300009727478,False,True,False,True,True,False,False,1836.0222552525997,3371137.912098577,1870.9907382718409,3501177.3136725854,1900.7631895955299,3612376.447976184,1827.6064969658614,3339246.3965483964,0.48018865443375525,-0.013039617045958185,11.548699072217634,0,0.0,0.02433920165737217,0.26905393632295005,0.0038097043520015257
19,258,0.1900000000000005,0.015299379642903723,0.03229159758518072,0.5778508980104815,0.012297730645934453,0.14449680415285224,0.001695781673971859,0.9894273918459539,0.0011838233236246296,0.29422726589006243,0.023242193696806187,0.14210938704156223,-0.018879205090132432,0.049891410874902134,0.09046549099039138,3.3250483048273662,-0.0013238477308149953,19.0430645942688,0.01707099750638,0.0376355350017547,0.5605767369270325,,,,,,,,0.7413884374568351,0.6661829850025295,0.6742169944426958,0.7319262273141426,106800.0,108300.0,109100.0,104900.0,19.040951013565063,0.7878375544404821,-0.08851735342624018,0.0028277909420420483,0.29521598524115344,4.041052627485169,-0.3758492538791159,10.995118737691232,19.040951013565063,0.03602368437108756,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.5785115789473684,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.02841305732727,3.67300009727478,False,True,False,True,True,False,False,1864.6061960888132,3478276.80636666,1890.1963130644353,3572719.6151878675,1911.174653076531,3652030.988657479,1851.4269769914583,3429723.730020012,0.45508162320481116,-0.07260971064806998,11.506753190289643,0,0.0,0.024304554557274583,0.29888520916341516,0.0038042811992669325
20,259,0.2000000000000003,0.017765160570946365,0.03215066762302503,0.5784133686311544,0.012263680428715798,0.16045667235645195,0.0020107413316125494,0.9869646474711917,0.0024982960513853475,0.32766988519888524,0.023803739384420413,0.17622224737007725,-0.020846606047934757,0.05683619261212357,0.0959300606864564,3.263874578299764,-0.010805897966603802,19.055543661117557,0.0263519510626792,0.037832923233509,0.5616567134857178,,,,,,,,0.7507982353118505,0.6720167641461058,0.6916509757424842,0.7518102529341724,109100.0,109900.0,111100.0,109100.0,19.05855107307434,0.8371325320036547,-0.013290986232477875,0.0036560687240677335,0.34451096280433896,4.648921756427223,-0.45940491554761653,11.191210090725725,19.05855107307434,0.059023684371087556,-0.00024105247101770998,0.49935105244335376,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.7705115789473684,0.0011257894736842117,0.00705578947368421,0.0,0.0,0.0,19.06592011451721,3.641999959945679,False,True,False,True,True,False,False,1893.071912318569,3584460.7901381324,1902.3318549630496,3618239.862498181,1924.0771802949407,3702128.1242468758,1884.588554612673,3553978.281230566,0.886707775128889,-0.17856084080153667,12.333025860824186,0,0.0,0.024262781473408733,0.3312759009751466,0.0037977426487573246
